"STATION","NAME","DATE","TAVG","TMAX","TMIN","TSUN"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-04-24","59","74","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-04-25","61","71","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-04-26","60","69","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-04-27","57","63","49",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-04-28","63","75","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-04-29","59","68","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-04-30","68","77","58",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-01","60","67","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-02","63","77","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-03","63","71","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-04","62","67","58",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-05","61","66","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-06","60","65","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-07","62","72","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-08","65","74","58",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-09","61","63","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-10","62","74","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-11","68","79","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-12","62","70","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-13","63","72","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-14","62","65","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-15","65","72","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-16","63","71","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-17","67","82","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-18","71","78","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-19","67","74","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-20","59","69","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-21","55","58","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-22","51","55","49",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-23","54","67","48",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-24","59","68","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-25","62","70","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-26","63","73","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-27","63","73","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-28","60","66","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-29","61","70","57",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-30","63","72","58",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-05-31","65","73","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-06-01","60","70","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-06-02","63","72","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-06-03","66","76","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-06-04","67","76","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-06-05","72","81","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-06-06","73","81","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-06-07","70","75","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-06-08","69","75","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-06-09","64","66","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-06-10","66","75","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-06-11","73","83","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-06-12","78","90","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-06-13","75","79","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-06-14","64","66","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-06-15","61","63","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-06-16","64","71","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-06-17","65","66","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2025-06-18","69","82","65",
